vin,customerID,startdate,partnumber,quantity,price,vendorname
1FU8E0GMYMW270793,188,2020-10-13,NM-EAEGAM0073,2,15.21,Betatech
1FU8E0GMYMW270793,188,2020-10-13,NM-EAEM0136,1,58.42,Betatech
1FU8E0GMYMW270793,188,2020-10-23,FH-EAELASS0086,1,31.81,Plexzap
1FU8E0GMYMW270793,188,2020-10-23,FH-PACBS0191,4,79.09,Nam-zim
1FU8E0GMYMW270793,188,2020-11-16,BH-BAED0024,3,24.87,Funholding
1FU8E0GMYMW270793,188,2020-11-16,BH-EAEAD0044,1,31.83,Toughzap
1FU8E0GMYMW270793,188,2020-11-16,BH-PACBS0179,3,75.81,Zathunicon
1FU8E0GMYMW270793,188,2020-11-16,FG-BAE0018,1,60.84,Zathunicon
1FU8E0GMYMW270793,188,2020-11-16,FG-EAEM0142,3,72.71,Plexzap
1FU8E0GMYMW270793,188,2020-11-16,ZN-EAES0093,4,9.76,Zathunicon
1FU8E0GMYMW270793,188,2020-11-16,ZN-PACBS0171,3,72.54,Finhigh
1FU8E0GMYMW270793,188,2020-11-16,ZN-PACBS0177,1,41.62,Nam-zim
1FU8E0GMYMW270793,188,2021-02-22,ZN-PACBS0175,1,49.45,Betatech
1NGZ4FLKC0Y272420,83,2021-06-08,BM-EAES0127,1,17.75,Betatech
1NGZ4FLKC0Y272420,83,2021-06-15,BH-10141,1,23.49,Blackzim
1NGZ4FLKC0Y272420,83,2021-06-15,BH-ICS0154,3,33.68,Blackzim
1NGZ4FLKC0Y272420,83,2021-06-15,FG-BAE0020,2,25.67,Funholding
1NGZ4FLKC0Y272420,83,2021-06-15,FH-EAEESS0057,3,24.11,Funholding
1NGZ4FLKC0Y272420,83,2021-06-15,FH-EAEGAM0074,3,32.83,Zathunicon
1NGZ4FLKC0Y272420,83,2021-06-15,FH-EAES0106,3,4.68,Nam-zim
1NGZ4FLKC0Y272420,83,2021-06-15,FH-PACBS0192,2,17.7,Nam-zim
1NGZ4FLKC0Y272420,83,2021-06-15,NM-ICS0161,3,20.96,Plexzap
1NGZ4FLKC0Y272420,83,2021-06-15,PP-EAEIS0080,4,27.29,Zathunicon
1NGZ4FLKC0Y272420,83,2021-06-25,NM-EAEM0137,1,7.76,Nam-zim
1NGZ4FLKC0Y272420,83,2021-06-25,TP-BAE0018,4,31.32,Blackzim
1NGZ4FLKC0Y272420,83,2021-06-25,TP-EAEWH0131,2,6.28,Toughzap
1NGZ4FLKC0Y272420,83,2021-07-16,BM-BAED0025,2,26.76,Nam-zim
1NGZ4FLKC0Y272420,83,2021-07-16,BM-EAEAD0044,4,21.13,Zathunicon
1NGZ4FLKC0Y272420,83,2021-07-16,FH-PACBS0192,1,12.01,Plexzap
1NGZ4FLKC0Y272420,83,2021-07-25,BH-EAES0123,4,10.66,Nam-zim
1NGZ4FLKC0Y272420,83,2021-07-25,PP-EAEAD0047,3,31.31,Plexzap
1NGZ4FLKC0Y272420,83,2021-07-25,PP-EAES0094,3,32.38,Toughzap
1NGZ4FLKC0Y272420,83,2021-08-04,FG-BAE0021,1,18.25,Toughzap
1NGZ4FLKC0Y272420,83,2021-08-04,TP-EAEIS0075,1,25.91,Betatech
1NGZ4FLKC0Y272420,83,2021-08-16,BH-BAE0000,4,14.81,Betatech
1NGZ4FLKC0Y272420,83,2021-08-16,BH-PACBS0172,2,1.09,Plexzap
1NGZ4FLKC0Y272420,83,2021-08-16,FG-EAEM0150,3,31.18,Finhigh
1NGZ4FLKC0Y272420,83,2021-08-16,FG-EAES0126,1,10.92,Betatech
1NGZ4FLKC0Y272420,83,2021-08-16,FH-BAE0000,4,8.41,Zathunicon
1NGZ4FLKC0Y272420,83,2021-08-16,FH-ICS0155,2,15.72,Blackzim
1NGZ4FLKC0Y272420,83,2021-08-16,PP-BAE0011,3,22.57,Toughzap
1NGZ4FLKC0Y272420,83,2021-08-16,PP-BAEW0039,1,11.67,Funholding
1XHDZEREQ7I052484,128,2021-04-22,FG-BAE0016,2,131.68,Zathunicon
1XHDZEREQ7I052484,128,2021-04-22,FG-BAED0023,4,90.52,Zathunicon
1XHDZEREQ7I052484,128,2021-04-22,TP-EAES0127,4,137.02,Finhigh
1XHDZEREQ7I052484,128,2021-04-22,TP-ICS0157,1,27.42,Betatech
20DS0RGMDXW132327,71,2021-07-07,BH-EAELASS0083,1,9.5,Zathunicon
20DS0RGMDXW132327,71,2021-07-07,BH-EAEM0145,1,10.54,Betatech
20DS0RGMDXW132327,71,2021-07-07,NM-EAES0098,3,19.02,Toughzap
20DS0RGMDXW132327,71,2021-07-07,TP-EAEAD0046,3,50.41,Betatech
20DS0RGMDXW132327,71,2021-07-07,TP-EAES0112,3,2.47,Toughzap
20DS0RGMDXW132327,71,2021-07-07,TP-ICS0155,1,14.04,Nam-zim
20DS0RGMDXW132327,71,2021-07-19,BH-EAEIS0080,4,3,Funholding
20DS0RGMDXW132327,71,2021-07-19,BH-EAEM0132,1,47.81,Betatech
20DS0RGMDXW132327,71,2021-07-19,BH-PACBS0168,4,9.68,Blackzim
20DS0RGMDXW132327,71,2021-07-19,BH-PACBS0190,4,33.56,Nam-zim
20DS0RGMDXW132327,71,2021-07-19,FH-EAEM0149,2,21.38,Zathunicon
20DS0RGMDXW132327,71,2021-07-19,FH-PACBS0170,4,14.85,Finhigh
20DS0RGMDXW132327,71,2021-07-19,NM-ICS0153,4,21.5,Nam-zim
20DS0RGMDXW132327,71,2021-07-19,PP-EAESS0117,2,45.63,Zathunicon
20DS0RGMDXW132327,71,2021-08-21,BH-PACBS0167,3,42.82,Toughzap
20DS0RGMDXW132327,71,2021-08-21,BH-PACBS0183,2,49.6,Finhigh
21SSFP0O1TZ975822,65,2021-05-22,BM-EAEM0148,1,2.52,Blackzim
21SSFP0O1TZ975822,65,2021-05-22,FG-PACBS0191,1,65.21,Toughzap
21SSFP0O1TZ975822,65,2021-05-22,NM-EAEAD0043,2,22.24,Betatech
21SSFP0O1TZ975822,65,2021-05-22,NM-EAEGAM0066,2,38.29,Betatech
21SSFP0O1TZ975822,65,2021-05-22,PP-BAE0016,2,6.6,Blackzim
21SSFP0O1TZ975822,65,2021-05-22,PP-EAEIS0079,2,53.42,Funholding
21SSFP0O1TZ975822,65,2021-05-22,TP-BAE0019,3,22.7,Plexzap
21SSFP0O1TZ975822,65,2021-05-22,TP-PACBS0177,4,10.68,Nam-zim
21SSFP0O1TZ975822,65,2021-06-12,BH-EAEGAM0067,4,46.71,Plexzap
21SSFP0O1TZ975822,65,2021-06-12,BH-EAES0109,1,5.33,Betatech
21SSFP0O1TZ975822,65,2021-06-18,NM-EAEESS0058,3,64.37,Funholding
21SSFP0O1TZ975822,65,2021-06-18,NM-EAES0107,1,12.87,Zathunicon
21SSFP0O1TZ975822,65,2021-06-18,TP-IFCAP0152,4,66.82,Toughzap
21SSFP0O1TZ975822,65,2021-07-18,BH-BAED0030,4,16.65,Blackzim
21SSFP0O1TZ975822,65,2021-07-18,BH-EAEESS0055,4,4.96,Funholding
21SSFP0O1TZ975822,65,2021-07-18,FG-EAEIS0079,3,59.1,Toughzap
21SSFP0O1TZ975822,65,2021-07-18,FG-ICS0158,3,48.79,Betatech
21SSFP0O1TZ975822,65,2021-07-18,PP-EAEM0147,2,37.05,Plexzap
21SSFP0O1TZ975822,65,2021-07-18,PP-EAESS0118,1,21.96,Plexzap
21SSFP0O1TZ975822,65,2021-07-22,ZN-EAEAD0047,1,61.41,Nam-zim
21SSFP0O1TZ975822,65,2021-07-26,BH-EAECS0049,1,6.57,Nam-zim
21SSFP0O1TZ975822,65,2021-07-26,BH-EAEGAM0074,4,41.61,Betatech
21SSFP0O1TZ975822,65,2021-07-26,FG-EAELASS0092,2,17.97,Nam-zim
21SSFP0O1TZ975822,65,2021-07-26,FH-EAEM0138,3,28.4,Zathunicon
21SSFP0O1TZ975822,65,2021-07-26,PP-EAEWH0128,1,55.03,Nam-zim
21SSFP0O1TZ975822,65,2021-07-26,PP-ICS0159,4,66.59,Toughzap
21SSFP0O1TZ975822,65,2021-08-01,BM-BAE0022,3,47.46,Betatech
21SSFP0O1TZ975822,65,2021-08-01,NM-ICS0161,1,63.17,Plexzap
21SSFP0O1TZ975822,65,2021-09-21,FH-BAED0028,2,0.78,Funholding
21SSFP0O1TZ975822,65,2021-09-21,FH-PACBS0192,3,73.87,Zathunicon
222BHPCRR2U716446,192,2021-01-05,BH-BAE0020,1,64.45,Funholding
222BHPCRR2U716446,192,2021-01-05,FG-BAE0017,1,58.53,Betatech
222BHPCRR2U716446,192,2021-01-05,FG-EAECS0049,2,52.88,Betatech
222BHPCRR2U716446,192,2021-02-21,PP-EAEESS0056,2,53.58,Toughzap
222BHPCRR2U716446,192,2021-02-21,PP-PACBS0176,2,44.87,Toughzap
222BHPCRR2U716446,192,2021-02-21,ZN-EAESS0118,3,9.95,Nam-zim
222BHPCRR2U716446,192,2021-02-21,ZN-PACBS0163,3,65.45,Funholding
222BHPCRR2U716446,192,2021-04-30,NM-EAECS0048,2,49,Blackzim
222BHPCRR2U716446,192,2021-04-30,TP-EAEAD0041,1,33.21,Toughzap
222BHPCRR2U716446,192,2021-04-30,TP-EAEIS0080,3,54.98,Finhigh
23XU4U8IFDL261229,50,2021-03-11,BH-EAEAD0042,3,0.46,Finhigh
23XU4U8IFDL261229,50,2021-03-11,FG-BAED0025,4,50.57,Finhigh
23XU4U8IFDL261229,50,2021-03-11,FH-ICS0158,1,41.58,Zathunicon
23XU4U8IFDL261229,50,2021-03-26,BM-EAESS0118,2,25.24,Toughzap
23XU4U8IFDL261229,50,2021-03-26,FG-PACBS0164,2,31.68,Zathunicon
23XU4U8IFDL261229,50,2021-03-26,FH-EAECS0049,3,39.18,Zathunicon
23XU4U8IFDL261229,50,2021-03-26,FH-EAEWH0129,3,45.55,Funholding
23XU4U8IFDL261229,50,2021-03-26,NM-EAELASS0089,3,48.34,Betatech
23XU4U8IFDL261229,50,2021-03-26,NM-ICS0156,4,50.33,Funholding
23XU4U8IFDL261229,50,2021-04-08,NM-EAEGAM0067,1,14.71,Funholding
23XU4U8IFDL261229,50,2021-06-11,FH-EAEAD0044,3,54.32,Betatech
23XU4U8IFDL261229,50,2021-06-11,FH-EAES0104,4,10.8,Toughzap
23XU4U8IFDL261229,50,2021-06-11,NM-EAECS0049,1,53.18,Toughzap
23XU4U8IFDL261229,50,2021-06-11,NM-ICS0156,3,25.95,Zathunicon
23XU4U8IFDL261229,50,2021-06-11,TP-PACBS0165,1,36.56,Toughzap
23XU4U8IFDL261229,50,2021-09-14,TP-EAESS0117,3,7.89,Zathunicon
23XU4U8IFDL261229,50,2021-09-14,TP-ICS0161,3,48.74,Nam-zim
23XU4U8IFDL261229,50,2021-09-14,ZN-PACBS0175,4,12.76,Funholding
26OCQWEQYJV636712,105,2021-07-06,BH-EAEAD0047,1,26.58,Zathunicon
26OCQWEQYJV636712,105,2021-07-06,ZN-BAE0021,4,71.48,Plexzap
26OCQWEQYJV636712,105,2021-07-06,ZN-BAEW0038,1,50.04,Blackzim
26OCQWEQYJV636712,105,2021-07-15,NM-BAE0005,3,28.5,Blackzim
26OCQWEQYJV636712,105,2021-07-15,NM-EAES0097,3,19.23,Zathunicon
26OCQWEQYJV636712,105,2021-07-15,TP-EAES0100,2,18.45,Blackzim
26OCQWEQYJV636712,105,2021-09-02,NM-EAES0105,2,2.8,Zathunicon
26OCQWEQYJV636712,105,2021-09-02,TP-BAE0004,4,19.96,Zathunicon
26OCQWEQYJV636712,105,2021-09-02,TP-EAEGAM0070,2,14.04,Blackzim
26OCQWEQYJV636712,105,2021-09-20,FG-EAEM0139,1,70.78,Betatech
26RIMRHVSQK619881,174,2020-12-12,FH-ICS0161,1,9.12,Funholding
26RIMRHVSQK619881,174,2020-12-27,PP-EAES0104,1,24.12,Finhigh
26RIMRHVSQK619881,174,2020-12-27,PP-PACBS0170,2,40.25,Funholding
26RIMRHVSQK619881,174,2020-12-27,TP-EAELASS0085,2,1.71,Finhigh
26RIMRHVSQK619881,174,2020-12-27,TP-EAES0095,2,16.73,Blackzim
26RIMRHVSQK619881,174,2020-12-27,TP-PACBS0163,2,31.68,Funholding
26RIMRHVSQK619881,174,2020-12-27,ZN-BAED0032,4,11.09,Finhigh
26RIMRHVSQK619881,174,2020-12-27,ZN-EAEM0145,4,16.06,Finhigh
26RIMRHVSQK619881,174,2020-12-27,ZN-EAEM0149,4,26.92,Finhigh
26RIMRHVSQK619881,174,2020-12-27,ZN-EAES0123,2,30.56,Blackzim
26RIMRHVSQK619881,174,2021-01-02,BM-EAEESS0060,4,19.84,Blackzim
26RIMRHVSQK619881,174,2021-01-02,BM-PACBS0171,3,13.14,Toughzap
26RIMRHVSQK619881,174,2021-01-02,PP-EAES0124,4,2.79,Funholding
26RIMRHVSQK619881,174,2021-03-05,BH-EAES0107,4,36.53,Toughzap
26RIMRHVSQK619881,174,2021-03-05,BM-EAEGAM0068,3,17.82,Zathunicon
26RIMRHVSQK619881,174,2021-03-05,BM-EAES0104,1,33.45,Nam-zim
26RIMRHVSQK619881,174,2021-03-05,BM-EAESS0118,3,5.25,Zathunicon
26RIMRHVSQK619881,174,2021-03-05,ZN-BAE0022,1,23.35,Blackzim
26RIMRHVSQK619881,174,2021-03-05,ZN-EAEIS0076,2,44.91,Nam-zim
26RIMRHVSQK619881,174,2021-04-18,PP-EAEAD0041,3,1.09,Nam-zim
26RIMRHVSQK619881,174,2021-04-18,PP-ICS0154,4,19.89,Betatech
26RIMRHVSQK619881,174,2021-06-23,BM-BAED0024,4,2.01,Toughzap
26RIMRHVSQK619881,174,2021-06-23,FG-BAE0014,3,0.98,Nam-zim
26RIMRHVSQK619881,174,2021-06-23,PP-EAESS0117,2,30.78,Zathunicon
26RIMRHVSQK619881,174,2021-06-23,ZN-EAES0107,4,34.26,Zathunicon
26RIMRHVSQK619881,174,2021-06-23,ZN-PACBS0195,4,41.03,Betatech
26RIMRHVSQK619881,174,2021-07-07,FH-EAESS0117,2,38.95,Nam-zim
26RIMRHVSQK619881,174,2021-07-07,FH-PACBS0170,2,23.87,Finhigh
26RIMRHVSQK619881,174,2021-07-07,PP-BAE0015,1,24.62,Zathunicon
26RIMRHVSQK619881,174,2021-07-07,PP-PACBS0187,3,47.29,Finhigh
26RIMRHVSQK619881,174,2021-07-31,FG-BAE0004,3,11.47,Funholding
26RIMRHVSQK619881,174,2021-07-31,FG-EAESS0119,1,15.41,Zathunicon
26RIMRHVSQK619881,174,2021-07-31,FG-ICS0154,2,44.43,Betatech
26RIMRHVSQK619881,174,2021-07-31,ZN-BAE0004,1,33.53,Funholding
26RIMRHVSQK619881,174,2021-07-31,ZN-BAED0027,1,47.83,Nam-zim
280ECEXOEHP375800,163,2021-05-08,BM-BAE0004,4,19.74,Betatech
280ECEXOEHP375800,163,2021-05-08,BM-EAES0099,3,56.53,Funholding
280ECEXOEHP375800,163,2021-05-08,BM-ICS0155,2,9.47,Funholding
280ECEXOEHP375800,163,2021-05-08,FG-EAES0105,4,16.91,Funholding
280ECEXOEHP375800,163,2021-05-08,FG-ICS0154,3,61.22,Blackzim
280ECEXOEHP375800,163,2021-05-08,FH-EAEWH0130,2,18.37,Toughzap
280ECEXOEHP375800,163,2021-05-08,PP-EAELASS0091,3,41.45,Blackzim
280ECEXOEHP375800,163,2021-07-31,BH-PACBS0177,4,2.18,Betatech
280ECEXOEHP375800,163,2021-07-31,FH-EAEGAM0074,4,28.68,Zathunicon
280ECEXOEHP375800,163,2021-07-31,FH-PACBS0184,2,15.76,Toughzap
280ECEXOEHP375800,163,2021-07-31,PP-EAELASS0085,1,23.63,Funholding
280ECEXOEHP375800,163,2021-07-31,PP-ICS0162,4,7.81,Zathunicon
280ECEXOEHP375800,163,2021-07-31,TP-EAEGAM0069,3,46.12,Betatech
280ECEXOEHP375800,163,2021-07-31,TP-EAEGAM0072,3,46.44,Zathunicon
280ECEXOEHP375800,163,2021-07-31,TP-EAES0101,2,60.25,Plexzap
280ECEXOEHP375800,163,2021-08-21,TP-PACBS0175,4,36.69,Blackzim
2GJ51MZ0A1N199895,38,2021-06-11,NM-BAE0009,4,22.22,Blackzim
2GJ51MZ0A1N199895,38,2021-06-11,NM-BAE0012,2,58.04,Funholding
2GJ51MZ0A1N199895,38,2021-07-07,BM-BAEW0039,2,35.9,Funholding
2GJ51MZ0A1N199895,38,2021-07-07,PP-EAEAD0042,1,29.81,Funholding
2GJ51MZ0A1N199895,38,2021-07-07,PP-EAESS0115,2,61.39,Nam-zim
2GJ51MZ0A1N199895,38,2021-07-31,NM-EAEM0133,4,8.53,Finhigh
2GJ51MZ0A1N199895,38,2021-07-31,NM-ICS0162,2,26.23,Funholding
2GJ51MZ0A1N199895,38,2021-07-31,PP-BAE0008,2,0.93,Nam-zim
2H6ZZF8OOXC822443,134,2020-08-05,BH-EAES0098,4,91.16,Betatech
2H6ZZF8OOXC822443,134,2020-08-05,FH-EAELASS0086,3,14.05,Zathunicon
2H6ZZF8OOXC822443,134,2020-08-05,FH-EAES0102,4,24.43,Zathunicon
2H6ZZF8OOXC822443,134,2020-08-05,PP-EAEAD0041,3,116.88,Zathunicon
2H6ZZF8OOXC822443,134,2020-08-05,PP-EAELASS0092,1,83.25,Zathunicon
2H6ZZF8OOXC822443,134,2020-11-17,BM-EAECS0050,4,15.39,Nam-zim
2H6ZZF8OOXC822443,134,2020-11-17,BM-EAESS0115,2,52.6,Finhigh
2H6ZZF8OOXC822443,134,2020-11-17,FG-EAEGAM0062,4,59.9,Plexzap
2H6ZZF8OOXC822443,134,2020-11-17,FG-PACBS0183,2,93.9,Betatech
2H6ZZF8OOXC822443,134,2020-11-17,PP-EAEGAM0066,2,138.99,Nam-zim
2H6ZZF8OOXC822443,134,2020-11-17,PP-EAES0124,2,97.33,Nam-zim
2H6ZZF8OOXC822443,134,2020-11-17,TP-EAEM0134,3,37.19,Blackzim
2H6ZZF8OOXC822443,134,2020-11-17,TP-PACBS0189,1,108.47,Finhigh
2H6ZZF8OOXC822443,134,2021-01-25,NM-EAES0122,2,107.76,Blackzim
2H6ZZF8OOXC822443,134,2021-01-25,PP-PACBS0188,1,4.3,Finhigh
2H6ZZF8OOXC822443,134,2021-01-25,ZN-BAEW0035,2,136.71,Funholding
2H6ZZF8OOXC822443,134,2021-01-25,ZN-EAELASS0088,4,74.3,Plexzap
2JS82H11FSA911163,13,2021-04-29,BH-BAED0029,4,58.02,Finhigh
2JS82H11FSA911163,13,2021-04-29,BH-EAEIS0075,1,4.05,Finhigh
2JS82H11FSA911163,13,2021-04-29,BH-EAESS0118,1,58.24,Nam-zim
2JS82H11FSA911163,13,2021-04-29,BH-PACBS0179,2,80.36,Betatech
2JS82H11FSA911163,13,2021-04-29,FG-PACBS0195,1,44.88,Plexzap
2JS82H11FSA911163,13,2021-04-29,ZN-BAE0019,4,32.7,Toughzap
2JS82H11FSA911163,13,2021-04-29,ZN-EAEIS0081,3,1.59,Blackzim
2JS82H11FSA911163,13,2021-05-23,FH-EAES0106,2,91.36,Blackzim
2JS82H11FSA911163,13,2021-05-23,TP-EAEM0139,4,18.23,Zathunicon
2JS82H11FSA911163,13,2021-05-23,TP-EAES0106,4,28.79,Blackzim
2JS82H11FSA911163,13,2021-05-23,TP-EAESS0118,2,74.33,Plexzap
2JS82H11FSA911163,13,2021-06-08,FH-BAE0015,1,63.78,Finhigh
2JS82H11FSA911163,13,2021-06-08,FH-BAED0025,4,97.95,Zathunicon
2JS82H11FSA911163,13,2021-06-08,FH-EAEIS0077,4,12.58,Zathunicon
2JS82H11FSA911163,13,2021-06-08,FH-EAES0099,4,32.48,Nam-zim
2JS82H11FSA911163,13,2021-07-02,BM-BAE0011,1,124.34,Blackzim
2JS82H11FSA911163,13,2021-07-02,BM-ICS0154,4,46.54,Blackzim
2JS82H11FSA911163,13,2021-07-02,NM-BAED0025,4,108.29,Plexzap
2JS82H11FSA911163,13,2021-07-02,NM-EAEAD0046,3,40.88,Plexzap
2JS82H11FSA911163,13,2021-07-02,NM-PACBS0194,4,61.68,Plexzap
2JS82H11FSA911163,13,2021-07-02,PP-EAES0108,3,70.46,Nam-zim
2JS82H11FSA911163,13,2021-07-02,TP-BAED0024,4,45.1,Blackzim
2JS82H11FSA911163,13,2021-07-02,TP-PACBS0168,3,12.3,Plexzap
2JS82H11FSA911163,13,2021-07-14,ZN-EAELASS0092,4,113.07,Blackzim
2JS82H11FSA911163,13,2021-09-05,NM-ICS0157,1,4,Toughzap
2JS82H11FSA911163,13,2021-09-05,ZN-EAES0106,4,5.07,Funholding
2JS82H11FSA911163,13,2021-09-05,ZN-EAES0122,2,64.77,Nam-zim
2NMR3SMFNAZ813043,82,2021-06-30,BM-EAES0098,3,77.27,Toughzap
2NMR3SMFNAZ813043,82,2021-06-30,BM-PACBS0192,3,77.46,Zathunicon
2NMR3SMFNAZ813043,82,2021-06-30,FG-BAE0012,2,25.06,Plexzap
2NMR3SMFNAZ813043,82,2021-06-30,FG-EAELASS0091,3,40.47,Finhigh
2NMR3SMFNAZ813043,82,2021-06-30,FH-BAE0015,1,49.58,Nam-zim
2NMR3SMFNAZ813043,82,2021-06-30,FH-PACBS0176,4,56.99,Blackzim
2NMR3SMFNAZ813043,82,2021-06-30,NM-ICS0156,2,64.27,Funholding
2NMR3SMFNAZ813043,82,2021-06-30,NM-PACBS0174,1,33.94,Blackzim
2NMR3SMFNAZ813043,82,2021-07-17,ZN-BAE0003,2,2.34,Plexzap
2NMR3SMFNAZ813043,82,2021-07-17,ZN-EAES0102,2,7.63,Finhigh
2UL7JBUREY0725461,161,2021-06-28,BM-PACBS0164,3,52.06,Finhigh
2UL7JBUREY0725461,161,2021-06-28,BM-PACBS0195,1,48.22,Plexzap
2UL7JBUREY0725461,161,2021-06-28,ZN-EAEM0138,3,122.41,Funholding
2UL7JBUREY0725461,161,2021-06-28,ZN-PACBS0189,4,111.4,Betatech
2UL7JBUREY0725461,161,2021-07-03,NM-BAE0008,3,88.16,Toughzap
2UL7JBUREY0725461,161,2021-07-03,NM-PACBS0192,2,79.86,Finhigh
2UL7JBUREY0725461,161,2021-07-06,BH-BAE0016,4,37.25,Nam-zim
2UL7JBUREY0725461,161,2021-07-06,BH-PACBS0192,4,122.92,Nam-zim
2UL7JBUREY0725461,161,2021-07-06,FH-BAE0020,3,87.27,Toughzap
2UL7JBUREY0725461,161,2021-07-06,PP-EAEESS0058,2,43.94,Nam-zim
2UL7JBUREY0725461,161,2021-07-06,PP-EAES0110,3,76.46,Finhigh
2UL7JBUREY0725461,161,2021-07-06,PP-EAES0127,4,20.03,Zathunicon
2UL7JBUREY0725461,161,2021-07-06,TP-BAEW0036,2,100.4,Zathunicon
2UL7JBUREY0725461,161,2021-07-06,ZN-EAEGAM0064,2,112.25,Funholding
2UL7JBUREY0725461,161,2021-07-06,ZN-EAES0103,4,70.03,Betatech
2UL7JBUREY0725461,161,2021-08-17,PP-EAEAD0042,3,121.42,Betatech
2UL7JBUREY0725461,161,2021-08-17,PP-EAECS0051,3,91.95,Nam-zim
2UL7JBUREY0725461,161,2021-09-03,BM-EAEIS0080,4,31.82,Finhigh
2UL7JBUREY0725461,161,2021-09-03,BM-PACBS0174,4,51.7,Toughzap
2UL7JBUREY0725461,161,2021-09-03,FG-EAECS0049,2,24.67,Finhigh
2UL7JBUREY0725461,161,2021-09-03,FH-BAEW0033,2,84.15,Finhigh
2UL7JBUREY0725461,161,2021-09-03,ZN-EAEAD0042,3,104.36,Toughzap
2UL7JBUREY0725461,161,2021-09-13,BH-EAEAD0043,2,125.71,Plexzap
2UL7JBUREY0725461,161,2021-09-13,BH-EAELASS0085,2,65.06,Zathunicon
2UL7JBUREY0725461,161,2021-09-13,PP-BAED0030,3,77.47,Funholding
2W7BN5RJGCI094698,21,2021-08-26,NM-BAED0030,1,61.75,Zathunicon
2W7BN5RJGCI094698,21,2021-09-21,BM-EAES0102,2,262.59,Blackzim
2W7BN5RJGCI094698,21,2021-09-21,BM-EAES0112,2,241.47,Betatech
2W7BN5RJGCI094698,21,2021-09-21,FG-EAES0112,2,137.25,Zathunicon
2W7BN5RJGCI094698,21,2021-09-21,TP-10141,2,199.24,Nam-zim
2W7BN5RJGCI094698,21,2021-09-21,TP-EAEESS0059,1,127.1,Finhigh
2W7BN5RJGCI094698,21,2021-09-21,TP-EAES0101,2,89.05,Toughzap
2W7BN5RJGCI094698,21,2021-09-21,TP-EAES0121,3,20,Funholding
2W7BN5RJGCI094698,21,2021-09-21,TP-PACBS0190,4,202.78,Toughzap
2ZGQSMRVMSR266772,124,2021-07-01,NM-EAES0094,1,10.45,Funholding
2ZGQSMRVMSR266772,124,2021-07-01,ZN-BAE0014,2,33.51,Zathunicon
2ZGQSMRVMSR266772,124,2021-07-08,BM-EAEESS0060,1,33.66,Finhigh
2ZGQSMRVMSR266772,124,2021-07-08,BM-PACBS0179,4,23.44,Finhigh
2ZGQSMRVMSR266772,124,2021-07-08,TP-EAEIS0077,3,32.41,Toughzap
2ZGQSMRVMSR266772,124,2021-07-08,TP-EAES0124,1,12.53,Blackzim
2ZGQSMRVMSR266772,124,2021-07-12,BH-EAELASS0084,4,33.17,Plexzap
2ZGQSMRVMSR266772,124,2021-07-12,BM-PACBS0168,2,9.15,Betatech
2ZGQSMRVMSR266772,124,2021-08-17,BH-BAE0000,4,29.72,Nam-zim
2ZGQSMRVMSR266772,124,2021-08-17,BH-EAES0093,1,20.99,Finhigh
2ZGQSMRVMSR266772,124,2021-08-17,BM-BAE0013,1,17.15,Zathunicon
2ZGQSMRVMSR266772,124,2021-08-17,BM-EAES0106,4,14.13,Toughzap
2ZGQSMRVMSR266772,124,2021-08-17,TP-EAELASS0086,2,30.6,Finhigh
2ZGQSMRVMSR266772,124,2021-08-17,TP-EAEM0135,2,26.38,Toughzap
2ZGQSMRVMSR266772,124,2021-08-17,ZN-10141,3,23.09,Blackzim
2ZGQSMRVMSR266772,124,2021-09-03,PP-BAE0002,4,35.06,Nam-zim
2ZGQSMRVMSR266772,124,2021-09-03,PP-EAES0094,2,0.25,Finhigh
2ZGQSMRVMSR266772,124,2021-09-03,PP-PACBS0196,1,25.11,Toughzap
2ZGQSMRVMSR266772,124,2021-09-25,BH-BAEW0040,1,29.75,Toughzap
2ZGQSMRVMSR266772,124,2021-09-25,BM-EAEGAM0074,3,8.06,Betatech
2ZGQSMRVMSR266772,124,2021-09-25,FH-EAEIS0077,4,9.68,Betatech
2ZGQSMRVMSR266772,124,2021-09-25,FH-PACBS0171,1,2.85,Nam-zim
2ZGQSMRVMSR266772,124,2021-09-25,NM-BAE0003,1,18.74,Plexzap
36GPKZLLJM1116960,180,2020-05-16,BH-EAES0095,3,111.73,Finhigh
36GPKZLLJM1116960,180,2020-05-16,BH-ICS0155,2,23.23,Finhigh
36GPKZLLJM1116960,180,2020-05-16,BH-PACBS0197,3,87.02,Betatech
36GPKZLLJM1116960,180,2020-06-20,BH-EAEM0133,2,144.29,Toughzap
36GPKZLLJM1116960,180,2020-06-20,FH-BAE0022,1,3.87,Zathunicon
36GPKZLLJM1116960,180,2020-06-20,FH-EAES0096,2,8.46,Betatech
36GPKZLLJM1116960,180,2020-06-20,FH-PACBS0177,4,56.86,Funholding
36GPKZLLJM1116960,180,2020-07-26,BH-BAE0021,4,99.05,Zathunicon
36GPKZLLJM1116960,180,2020-07-26,BH-EAELASS0088,3,80.75,Funholding
36GPKZLLJM1116960,180,2020-07-26,BH-EAES0104,3,96.68,Blackzim
36GPKZLLJM1116960,180,2020-07-26,BH-EAEWH0129,4,118.06,Funholding
36GPKZLLJM1116960,180,2020-07-26,BM-BAE0022,3,60.29,Plexzap
36GPKZLLJM1116960,180,2020-07-26,BM-EAEM0132,4,68.7,Blackzim
